"","V1","Country","City","AccentCity","Region","Population","Latitude","Longitude"
"3375",113362,"us","manati","Manati","PR",16093,18.4294444,-66.4925
"3376",113374,"us","maricao","Maricao","PR",1172,18.1827778,-66.9802778
"3377",113383,"us","maunabo","Maunabo","PR",2154,18.0091667,-65.8997222
"3378",113384,"us","mayaguez","Mayaguez","PR",76503,18.2030556,-67.14
"3379",113398,"us","moca","Moca","PR",4964,18.3966667,-67.1136111
"3380",113409,"us","morovis","Morovis","PR",2414,18.3277778,-66.4069444
"3381",113416,"us","naguabo","Naguabo","PR",4643,18.2136111,-65.7352778
"3382",113418,"us","naranjito","Naranjito","PR",2005,18.3027778,-66.2452778
"3383",113432,"us","orocovis","Orocovis","PR",944,18.2288889,-66.3913889
"3384",113470,"us","patillas","Patillas","PR",4247,18.0083333,-66.0161111
"3385",113475,"us","penuelas","Penuelas","PR",6847,18.0583333,-66.7219444
"3386",113507,"us","ponce","Ponce","PR",152639,18.0130556,-66.6144444
"3387",113532,"us","quebradillas","Quebradillas","PR",5620,18.4758333,-66.9388889
"3388",113554,"us","rincon","Rincon","PR",1499,18.3422222,-67.2502778
"3389",113560,"us","rio grande","Rio Grande","PR",41218,18.3822222,-65.8316667
"3390",113583,"us","sabana grande","Sabana Grande","PR",8961,18.0797222,-66.9608333
"3391",113593,"us","salinas","Salinas","PR",6375,17.9794444,-66.2983333
"3392",113605,"us","san german","San German","PR",12055,18.0836111,-67.0452778
"3393",113609,"us","san juan","San Juan","PR",418140,18.4683333,-66.1061111
"3394",113610,"us","san lorenzo","San Lorenzo","PR",9373,18.1913889,-65.9613889
"3395",113616,"us","san sebastian","San Sebastian","PR",11591,18.3386111,-66.9905556
"3396",113625,"us","santa isabel","Santa Isabel","PR",7260,17.9680556,-66.4052778
"3397",113671,"us","toa alta","Toa Alta","PR",4483,18.3902778,-66.2486111
"3398",113672,"us","toa baja","Toa Baja","PR",1889,18.4458333,-66.26
"3399",113683,"us","trujillo alto","Trujillo Alto","PR",54191,18.3566667,-66.0077778
"3400",113690,"us","utuado","Utuado","PR",9844,18.2675,-66.7008333
"3401",113699,"us","vega alta","Vega Alta","PR",12036,18.4141667,-66.3316667
"3402",113700,"us","vega baja","Vega Baja","PR",29326,18.4463889,-66.3880556
"3403",113706,"us","vieques","Vieques","PR",4531,18.1494444,-65.4452778
"3404",113729,"us","villalba","Villalba","PR",4555,18.1291667,-66.4925
"3405",113736,"us","yabucoa","Yabucoa","PR",6952,18.0525,-65.8797222
"3406",113737,"us","yauco","Yauco","PR",20296,18.0369444,-66.8502778
"3407",113765,"us","barrington","Barrington","RI",16669,41.7405556,-71.3091667
"3408",113783,"us","bristol","Bristol","RI",22795,41.6769444,-71.2666667
"3409",113795,"us","central falls","Central Falls","RI",19509,41.8905556,-71.3927778
"3410",113796,"us","charlestown","Charlestown","RI",8421,41.3830556,-71.6422222
"3411",113817,"us","coventry","Coventry","RI",35525,41.7,-71.6833333
"3412",113819,"us","cranston","Cranston","RI",82926,41.7797222,-71.4377778
"3413",113821,"us","cumberland","Cumberland","RI",34843,41.9666667,-71.4333333
"3414",113831,"us","east greenwich","East Greenwich","RI",13682,41.6602778,-71.4563889
"3415",113833,"us","east providence","East Providence","RI",50453,41.8136111,-71.3705556
"3416",113841,"us","exeter","Exeter","RI",6426,41.5775,-71.5380556
"3417",113849,"us","foster","Foster","RI",4598,41.8536111,-71.7586111
"3418",113871,"us","greenville","Greenville","RI",8964,41.8711111,-71.5525
"3419",113891,"us","hopkinton","Hopkinton","RI",8261,41.4611111,-71.7780556
"3420",113901,"us","jamestown","Jamestown","RI",5755,41.4969444,-71.3677778
"3421",113909,"us","kingston","Kingston","RI",5113,41.4802778,-71.5230556
"3422",113944,"us","middletown","Middletown","RI",17303,41.5455556,-71.2919444
"3423",113955,"us","narragansett","Narragansett","RI",17236,41.45,-71.45
"3424",113965,"us","newport","Newport","RI",25818,41.49,-71.3133333
"3425",113971,"us","north providence","North Providence","RI",33835,41.85,-71.4666667
"3426",113974,"us","north smithfield","North Smithfield","RI",11212,41.9666667,-71.55
"3427",113985,"us","pascoag","Pascoag","RI",4716,41.9555556,-71.7027778
"3428",113986,"us","pawtucket","Pawtucket","RI",74965,41.8786111,-71.3830556
"3429",114001,"us","portsmouth","Portsmouth","RI",17756,41.6022222,-71.2508333
"3430",114008,"us","providence","Providence","RI",177595,41.8238889,-71.4133333
"3431",114047,"us","smithfield","Smithfield","RI",21872,41.9219444,-71.55
"3432",114065,"us","tiverton","Tiverton","RI",19432,41.6258333,-71.2138889
"3433",114073,"us","valley falls","Valley Falls","RI",12048,41.9066667,-71.3911111
"3434",114080,"us","warren","Warren","RI",11280,41.7302778,-71.2830556
"3435",114081,"us","warwick","Warwick","RI",88071,41.7,-71.4166667
"3436",114092,"us","west warwick","West Warwick","RI",30146,41.7061111,-71.5236111
"3437",114094,"us","westerly","Westerly","RI",26048,41.3775,-71.8277778
"3438",114105,"us","woonsocket","Woonsocket","RI",45839,42.0027778,-71.5152778
"3439",114119,"us","aiken","Aiken","SC",27237,33.5602778,-81.7197222
"3440",114133,"us","anderson","Anderson","SC",25393,34.5033333,-82.6502778
"3441",114268,"us","beaufort","Beaufort","SC",12256,32.4313889,-80.67
"3442",114307,"us","bennettsville","Bennettsville","SC",9253,34.6172222,-79.685
"3443",114311,"us","berea","Berea","SC",14331,34.8852778,-82.4561111
"3444",114619,"us","cayce","Cayce","SC",12450,33.9655556,-81.0741667
"3445",114659,"us","charleston","Charleston","SC",104782,32.7763889,-79.9311111
"3446",114729,"us","clemson","Clemson","SC",11901,34.6833333,-82.8375
"3447",114739,"us","clinton","Clinton","SC",9368,34.4725,-81.8808333
"3448",114784,"us","columbia","Columbia","SC",117722,34.0005556,-81.035
"3449",114794,"us","conway","Conway","SC",13340,33.8358333,-79.0480556
"3450",114938,"us","dentsville","Dentsville","SC",13476,34.0638889,-80.9583333
"3451",115030,"us","easley","Easley","SC",18767,34.8297222,-82.6016667
"3452",115182,"us","florence","Florence","SC",30517,34.1952778,-79.7627778
"3453",115191,"us","forest acres","Forest Acres","SC",10236,34.0191667,-80.99
"3454",115265,"us","gaffney","Gaffney","SC",12791,35.0716667,-81.65
"3455",115272,"us","gantt","Gantt","SC",13870,34.8,-82.4244444
"3456",115297,"us","georgetown","Georgetown","SC",8927,33.3766667,-79.2947222
"3457",115345,"us","goose creek","Goose Creek","SC",31399,32.9808333,-80.0327778
"3458",115396,"us","greenville","Greenville","SC",55559,34.8525,-82.3941667
"3459",115397,"us","greenwood","Greenwood","SC",22316,34.1952778,-82.1619444
"3460",115403,"us","greer","Greer","SC",20703,34.9386111,-82.2272222
"3461",115452,"us","hanahan","Hanahan","SC",13100,32.9183333,-80.0222222
"3462",115552,"us","hilton head island","Hilton Head Island","SC",34457,32.2161111,-80.7527778
"3463",115659,"us","irmo","Irmo","SC",11286,34.0858333,-81.1833333
"3464",115797,"us","ladson","Ladson","SC",13019,32.9855556,-80.11
"3465",115838,"us","lancaster","Lancaster","SC",8349,34.7202778,-80.7711111
"3466",115867,"us","laurens","Laurens","SC",9737,34.4988889,-82.0144444
"3467",115902,"us","lexington","Lexington","SC",13991,33.9813889,-81.2363889
"3468",116063,"us","mauldin","Mauldin","SC",19513,34.7786111,-82.3102778
"3469",116206,"us","mount pleasant","Mount Pleasant","SC",59105,32.7938889,-79.8627778
"3470",116238,"us","myrtle beach","Myrtle Beach","SC",25310,33.6888889,-78.8869444
"3471",116265,"us","newberry","Newberry","SC",10526,34.2744444,-81.6188889
"3472",116289,"us","north augusta","North Augusta","SC",19030,33.5016667,-81.9652778
"3473",116290,"us","north charleston","North Charleston","SC",82838,32.8544444,-79.975
"3474",116303,"us","north myrtle beach","North Myrtle Beach","SC",13385,33.8158333,-78.6802778
"3475",116395,"us","orangeburg","Orangeburg","SC",12913,33.4916667,-80.8558333
"3476",116448,"us","parker","Parker","SC",10521,34.8505556,-82.4536111
"3477",116792,"us","rock hill","Rock Hill","SC",59766,34.9247222,-81.0252778
"3478",117000,"us","simpsonville","Simpsonville","SC",14988,34.7369444,-82.2544444
"3479",117033,"us","socastee","Socastee","SC",16431,33.6833333,-78.9986111
"3480",117060,"us","spartanburg","Spartanburg","SC",37992,34.9494444,-81.9322222
"3481",117164,"us","summerville","Summerville","SC",34958,33.0183333,-80.1758333
"3482",117169,"us","sumter","Sumter","SC",40079,33.9202778,-80.3416667
"3483",117221,"us","taylors","Taylors","SC",20184,34.9202778,-82.2963889
"3484",117324,"us","union","Union","SC",8175,34.7152778,-81.6238889
"3485",117363,"us","wade hampton","Wade Hampton","SC",20484,34.9036111,-82.3333333
"3486",117441,"us","west columbia","West Columbia","SC",12861,33.9933333,-81.0741667
"3487",117620,"us","aberdeen","Aberdeen","SD",23667,45.4647222,-98.4861111
"3488",117676,"us","belle fourche","Belle Fourche","SD",4663,44.6713889,-103.8516667
"3489",117712,"us","brandon","Brandon","SD",7155,43.5947222,-96.5716667
"3490",117721,"us","brookings","Brookings","SD",18216,44.3113889,-96.7980556
"3491",117998,"us","huron","Huron","SD",11026,44.3633333,-98.2138889
"3492",118097,"us","madison","Madison","SD",6035,44.0061111,-97.1136111
"3493",118154,"us","mitchell","Mitchell","SD",14741,43.7094444,-98.0294444
"3494",118245,"us","pierre","Pierre","SD",13879,44.3683333,-100.3505556
"3495",118279,"us","rapid city","Rapid City","SD",61888,44.0805556,-103.2305556
"3496",118280,"us","rapid valley","Rapid Valley","SD",7494,44.0625,-103.1458333
"3497",118356,"us","sioux falls","Sioux Falls","SD",140336,43.55,-96.7
"3498",118374,"us","spearfish","Spearfish","SD",9173,44.4908333,-103.8588889
"3499",118400,"us","sturgis","Sturgis","SD",6362,44.4097222,-103.5086111
"3500",118456,"us","vermillion","Vermillion","SD",10009,42.7794444,-96.9288889
"3501",118484,"us","watertown","Watertown","SD",20185,44.8994444,-97.1147222
"3502",118529,"us","yankton","Yankton","SD",13410,42.8711111,-97.3969444
"3503",118563,"us","alcoa","Alcoa","TN",8354,35.7894444,-83.9738889
"3504",118657,"us","athens","Athens","TN",13900,35.4427778,-84.5930556
"3505",118659,"us","atoka","Atoka","TN",5277,35.4411111,-89.7780556
"3506",118725,"us","bartlett","Bartlett","TN",43264,35.2044444,-89.8738889
"3507",118908,"us","bloomingdale","Bloomingdale","TN",9822,36.5844444,-82.4894444
"3508",119012,"us","brentwood","Brentwood","TN",31279,36.0330556,-86.7827778
"3509",119032,"us","bristol","Bristol","TN",25110,36.595,-82.1888889
"3510",119061,"us","brownsville","Brownsville","TN",10735,35.5938889,-89.2622222
"3511",119310,"us","chattanooga","Chattanooga","TN",154024,35.0455556,-85.3097222
"3512",119381,"us","clarksville","Clarksville","TN",111694,36.5297222,-87.3594444
"3513",119395,"us","cleveland","Cleveland","TN",37443,35.1594444,-84.8766667
"3514",119409,"us","clinton","Clinton","TN",9281,36.1033333,-84.1319444
"3515",119448,"us","collierville","Collierville","TN",37854,35.0419444,-89.6644444
"3516",119457,"us","columbia","Columbia","TN",33641,35.615,-87.0352778
"3517",119483,"us","cookeville","Cookeville","TN",28668,36.1627778,-85.5016667
"3518",119532,"us","covington","Covington","TN",9632,35.5641667,-89.6463889
"3519",119584,"us","crossville","Crossville","TN",10166,35.9488889,-85.0269444
"3520",119697,"us","dickson","Dickson","TN",13234,36.0769444,-87.3877778
"3521",119792,"us","dyersburg","Dyersburg","TN",17329,36.0344444,-89.3855556
"3522",119809,"us","east brainerd","East Brainerd","TN",15114,34.9958333,-85.1502778
"3523",119826,"us","east ridge","East Ridge","TN",19588,35.0141667,-85.2519444
"3524",119879,"us","elizabethton","Elizabethton","TN",14958,36.3486111,-82.2108333
"3525",119986,"us","farragut","Farragut","TN",19312,35.8844444,-84.1536111
"3526",120099,"us","franklin","Franklin","TN",49706,35.925,-86.8688889
"3527",120140,"us","gallatin","Gallatin","TN",26200,36.3883333,-86.4466667
"3528",120172,"us","germantown","Germantown","TN",37361,35.0866667,-89.81
"3529",120236,"us","goodlettsville","Goodlettsville","TN",14516,36.3230556,-86.7133333
"3530",120299,"us","greeneville","Greeneville","TN",15207,36.1630556,-82.8311111
"3531",120480,"us","hendersonville","Hendersonville","TN",44598,36.3047222,-86.62
"3532",120668,"us","humboldt","Humboldt","TN",9205,35.8197222,-88.9158333
"3533",120745,"us","jackson","Jackson","TN",62080,35.6144444,-88.8138889
"3534",120789,"us","johnson city","Johnson City","TN",58603,36.3133333,-82.3536111
"3535",120876,"us","kingsport","Kingsport","TN",43952,36.5483333,-82.5619444
"3536",120904,"us","knoxville","Knoxville","TN",172474,35.9605556,-83.9208333
"3537",120913,"us","la vergne","La Vergne","TN",26412,36.0155556,-86.5819444
"3538",121017,"us","lawrenceburg","Lawrenceburg","TN",10943,35.2422222,-87.3347222
"3539",121028,"us","lebanon","Lebanon","TN",22370,36.2080556,-86.2911111
"3540",121046,"us","lenoir city","Lenoir City","TN",7548,35.7972222,-84.2561111
"3541",121057,"us","lewisburg","Lewisburg","TN",10693,35.4491667,-86.7888889
"3542",121215,"us","manchester","Manchester","TN",9218,35.4816667,-86.0886111
"3543",121260,"us","martin","Martin","TN",10209,36.3433333,-88.8502778
"3544",121267,"us","maryville","Maryville","TN",26719,35.7563889,-83.9705556
"3545",121347,"us","memphis","Memphis","TN",641608,35.1494444,-90.0488889
"3546",121361,"us","middle valley","Middle Valley","TN",11373,35.1958333,-85.1847222
"3547",121395,"us","millington","Millington","TN",10021,35.3413889,-89.8972222
"3548",121475,"us","morristown","Morristown","TN",25204,36.2138889,-83.295
"3549",121497,"us","mount juliet","Mount Juliet","TN",18586,36.2,-86.5186111
"3550",121539,"us","murfreesboro","Murfreesboro","TN",84700,35.8455556,-86.3902778
"3551",121561,"us","nashville","Nashville","TN",530852,36.1658333,-86.7844444
"3552",121692,"us","oak ridge","Oak Ridge","TN",27414,36.0102778,-84.2697222
"3553",121815,"us","paris","Paris","TN",9587,36.3019444,-88.3266667
"3554",122015,"us","portland","Portland","TN",10638,36.5816667,-86.5163889
"3555",122107,"us","red bank","Red Bank","TN",11753,35.1122222,-85.2941667
"3556",122424,"us","sevierville","Sevierville","TN",15655,35.8680556,-83.5619444
"3557",122463,"us","shelbyville","Shelbyville","TN",18317,35.4833333,-86.4602778
"3558",122550,"us","smyrna","Smyrna","TN",32963,35.9827778,-86.5186111
"3559",122561,"us","soddy-daisy","Soddy-Daisy","TN",12219,35.2358333,-85.1908333
"3560",122611,"us","spring hill","Spring Hill","TN",15788,35.7511111,-86.93
"3561",122618,"us","springfield","Springfield","TN",15509,36.5091667,-86.885
"3562",122920,"us","tullahoma","Tullahoma","TN",18692,35.3619444,-86.2094444
"3563",122955,"us","union city","Union City","TN",10732,36.4241667,-89.0569444
"3564",123360,"us","abilene","Abilene","TX",114247,32.4486111,-99.7327778
"3565",123378,"us","addison","Addison","TX",13628,32.9616667,-96.8288889
"3566",123402,"us","alamo","Alamo","TX",16319,26.1833333,-98.1227778
"3567",123415,"us","aldine","Aldine","TX",15596,29.9322222,-95.38
"3568",123424,"us","alice","Alice","TX",19589,27.7519444,-98.0694444
"3569",123428,"us","allen","Allen","TX",75868,33.1030556,-96.6702778
"3570",123459,"us","alvin","Alvin","TX",22103,29.4236111,-95.2438889
"3571",123462,"us","amarillo","Amarillo","TX",181766,35.2219444,-101.8308333
"3572",123481,"us","anderson mill","Anderson Mill","TX",8744,30.4547222,-97.8055556
"3573",123484,"us","andrews","Andrews","TX",9384,32.3186111,-102.5452778
"3574",123488,"us","angleton","Angleton","TX",18856,29.1691667,-95.4316667
"3575",123511,"us","aransas pass","Aransas Pass","TX",9121,27.9091667,-97.1497222
"3576",123530,"us","arlington","Arlington","TX",367535,32.7355556,-97.1077778
"3577",123554,"us","atascocita","Atascocita","TX",35102,29.9986111,-95.1763889
"3578",123559,"us","athens","Athens","TX",12387,32.2047222,-95.8552778
"3579",123572,"us","austin","Austin","TX",678368,30.2669444,-97.7427778
"3580",123585,"us","azle","Azle","TX",10504,32.895,-97.5455556
"3581",123603,"us","balch springs","Balch Springs","TX",19401,32.7286111,-96.6225
"3582",123655,"us","bay city","Bay City","TX",18663,28.9825,-95.9691667
"3583",123663,"us","baytown","Baytown","TX",67341,29.7352778,-94.9772222
"3584",123676,"us","beaumont","Beaumont","TX",111485,30.0858333,-94.1016667
"3585",123686,"us","bedford","Bedford","TX",49185,32.8438889,-97.1427778
"3586",123690,"us","beeville","Beeville","TX",13004,28.4005556,-97.7480556
"3587",123701,"us","bellaire","Bellaire","TX",17436,29.7055556,-95.4586111
"3588",123707,"us","bellmead","Bellmead","TX",9801,31.5938889,-97.1086111
"3589",123715,"us","belton","Belton","TX",15177,31.0558333,-97.4641667
"3590",123723,"us","benbrook","Benbrook","TX",21590,32.6730556,-97.4602778
"3591",123770,"us","big spring","Big Spring","TX",24122,32.2502778,-101.4783333
"3592",123862,"us","bonham","Bonham","TX",10782,33.5772222,-96.1780556
"3593",123883,"us","borger","Borger","TX",13408,35.6677778,-101.3969444
"3594",123928,"us","brenham","Brenham","TX",14609,30.1666667,-96.3975
"3595",123937,"us","bridge city","Bridge City","TX",8693,30.0205556,-93.8455556
"3596",123968,"us","brownfield","Brownfield","TX",8958,33.1811111,-102.2738889
"3597",123972,"us","brownsville","Brownsville","TX",168015,25.9013889,-97.4972222
"3598",123973,"us","brownwood","Brownwood","TX",19534,31.7091667,-98.9908333
"3599",123984,"us","bryan","Bryan","TX",69621,30.6741667,-96.3697222
"3600",124020,"us","burkburnett","Burkburnett","TX",10629,34.0977778,-98.5702778
"3601",124025,"us","burleson","Burleson","TX",28534,32.5419444,-97.3205556
"3602",124106,"us","canyon","Canyon","TX",13036,34.9802778,-101.9183333
"3603",124108,"us","canyon lake","Canyon Lake","TX",21649,29.875,-98.2622222
"3604",124144,"us","carrollton","Carrollton","TX",120792,32.9536111,-96.89
"3605",124178,"us","cedar hill","Cedar Hill","TX",44049,32.5883333,-96.9558333
"3606",124182,"us","cedar park","Cedar Park","TX",51695,30.505,-97.82
"3607",124225,"us","channelview","Channelview","TX",31924,29.7758333,-95.1144444
"3608",124319,"us","cleburne","Cleburne","TX",28981,32.3475,-97.3863889
"3609",124338,"us","cloverleaf","Cloverleaf","TX",26557,29.7780556,-95.1716667
"3610",124340,"us","clute","Clute","TX",10800,29.0244444,-95.3986111
